dataset,image_id,relative_path,filename,label_name,official_split,image_height,image_width,channels,file_size,sha256,corrupt,source,original_dataset_identifier,label_id,fold
NEU,NEU::patches_160,NEU-DET/train/images/patches/patches_160.jpg,patches_160.jpg,patches,none,200,200,3,20790,7163a072ecd14c36764803d154fb8b98684fb56f3bfcbf6fd1d4417aee2ab6e5,False,NEU-CLS,patches_160,2,-99
NEU,NEU::patches_161,NEU-DET/train/images/patches/patches_161.jpg,patches_161.jpg,patches,none,200,200,3,15087,bd202f91ddd89c3727996d411e6330301df47bfbce8627e909dcf5cd3ab12636,False,NEU-CLS,patches_161,2,-99
NEU,NEU::patches_162,NEU-DET/train/images/patches/patches_162.jpg,patches_162.jpg,patches,none,200,200,3,15217,3239ed10b8c553328b57ed770aeb95e389b78e6c4c0ee3154002ba3754115e75,False,NEU-CLS,patches_162,2,-99
NEU,NEU::patches_163,NEU-DET/train/images/patches/patches_163.jpg,patches_163.jpg,patches,none,200,200,3,20907,58a58110791d4f674b52db9086fc1f0c49ccb0eb6283a90a94a6a32f5ac87b1b,False,NEU-CLS,patches_163,2,-99
NEU,NEU::patches_164,NEU-DET/train/images/patches/patches_164.jpg,patches_164.jpg,patches,none,200,200,3,14990,87c1b46a01c796c71030ee72ca51ae732fb2e4e8a39117e483e5b42fa55a9b8e,False,NEU-CLS,patches_164,2,-99
NEU,NEU::patches_165,NEU-DET/train/images/patches/patches_165.jpg,patches_165.jpg,patches,none,200,200,3,20075,320921e15b7b47236fb08cb0244b81b326a66cd3e79d0fc4459b98a30f38f3cc,False,NEU-CLS,patches_165,2,-99
NEU,NEU::patches_166,NEU-DET/train/images/patches/patches_166.jpg,patches_166.jpg,patches,none,200,200,3,20784,49869b28925cfe2db006ab2784edeb1a817ed11bc7f11763b8c3d5227d059b30,False,NEU-CLS,patches_166,2,-99
NEU,NEU::patches_167,NEU-DET/train/images/patches/patches_167.jpg,patches_167.jpg,patches,none,200,200,3,19695,631d3384882fbb9935daa7032092688d3bc9d716c12175bc59e2c5767289a205,False,NEU-CLS,patches_167,2,-99
NEU,NEU::patches_168,NEU-DET/train/images/patches/patches_168.jpg,patches_168.jpg,patches,none,200,200,3,21162,11551ae1e03110fd3c21ff836b7da31727ac9c53d146735e61854d12850484ba,False,NEU-CLS,patches_168,2,-99
NEU,NEU::patches_169,NEU-DET/train/images/patches/patches_169.jpg,patches_169.jpg,patches,none,200,200,3,16429,6f4636871b1447810cccee23d7c432d19595069555d9c5af2940a987e6223d78,False,NEU-CLS,patches_169,2,-99
NEU,NEU::patches_17,NEU-DET/train/images/patches/patches_17.jpg,patches_17.jpg,patches,none,200,200,3,19934,5321e25088da9adf11b3455da3a3435ab7a81a5302c46fdb987f6521e65f4f07,False,NEU-CLS,patches_17,2,-99
NEU,NEU::patches_170,NEU-DET/train/images/patches/patches_170.jpg,patches_170.jpg,patches,none,200,200,3,17895,15a49a3f74f4cb2dfdd291069afff4a4ce5fef99ee2f83f4bdfa5ec828d6d8e7,False,NEU-CLS,patches_170,2,-99
NEU,NEU::patches_171,NEU-DET/train/images/patches/patches_171.jpg,patches_171.jpg,patches,none,200,200,3,22145,e741626eb4750d162a040183755e1403e1ba9af7bc1e93a3f528ba4be929cd11,False,NEU-CLS,patches_171,2,-99
NEU,NEU::patches_172,NEU-DET/train/images/patches/patches_172.jpg,patches_172.jpg,patches,none,200,200,3,21023,1cb7032729d52c8d051f73c6be8ad61c3e8a4599f37b554fd43d7652cdb94d4d,False,NEU-CLS,patches_172,2,-99
NEU,NEU::patches_173,NEU-DET/train/images/patches/patches_173.jpg,patches_173.jpg,patches,none,200,200,3,20235,5cfabcb4e299b09666c2ddd5e586c9f5705fb8c1fb9b628473465722d42cfd43,False,NEU-CLS,patches_173,2,-99
NEU,NEU::patches_174,NEU-DET/train/images/patches/patches_174.jpg,patches_174.jpg,patches,none,200,200,3,19939,58a7540a7be07aebcd8a5a96f9f58bc4322141ab414487160c8b78127093fecf,False,NEU-CLS,patches_174,2,-99
NEU,NEU::patches_175,NEU-DET/train/images/patches/patches_175.jpg,patches_175.jpg,patches,none,200,200,3,20559,a531077af118c640daf5c1897d90d194ca9e594de8e21ba19d45254f2ea3e37c,False,NEU-CLS,patches_175,2,-99
NEU,NEU::patches_176,NEU-DET/train/images/patches/patches_176.jpg,patches_176.jpg,patches,none,200,200,3,21656,6e86fd9aa036ece2f4827477eb4f06973189e59aa1bbd67644dde85ae51cf17f,False,NEU-CLS,patches_176,2,-99
NEU,NEU::patches_177,NEU-DET/train/images/patches/patches_177.jpg,patches_177.jpg,patches,none,200,200,3,21289,8296704a80a15a59e806394db76485fbaf9160ac55f745dcda03da054edb1bb7,False,NEU-CLS,patches_177,2,-99
NEU,NEU::patches_178,NEU-DET/train/images/patches/patches_178.jpg,patches_178.jpg,patches,none,200,200,3,17592,81c0eddd3ff44319baf7b1747aa0f4a6761763810fd8b6059137bd3eabfb0f08,False,NEU-CLS,patches_178,2,-99
NEU,NEU::patches_179,NEU-DET/train/images/patches/patches_179.jpg,patches_179.jpg,patches,none,200,200,3,21340,c960357bb6f0c3f85b124fbf91f5a53acc730cad0a86b39bc531024bf51fb8ce,False,NEU-CLS,patches_179,2,-99
NEU,NEU::patches_18,NEU-DET/train/images/patches/patches_18.jpg,patches_18.jpg,patches,none,200,200,3,21552,58b730ff89fd4558ab7dcfa5686d3c9f6da0bb6428dde3c6e941c826211ca711,False,NEU-CLS,patches_18,2,-99
NEU,NEU::patches_180,NEU-DET/train/images/patches/patches_180.jpg,patches_180.jpg,patches,none,200,200,3,16414,11ee2ca3f59b50c11feee7fa223814abe34e7977c6a1183fd42062e95af522e1,False,NEU-CLS,patches_180,2,-99
NEU,NEU::patches_181,NEU-DET/train/images/patches/patches_181.jpg,patches_181.jpg,patches,none,200,200,3,21272,fcebed354c17ff4339ab57196c75f7e7d12c77f03a38f0819e22aa2656083634,False,NEU-CLS,patches_181,2,-99
NEU,NEU::patches_182,NEU-DET/train/images/patches/patches_182.jpg,patches_182.jpg,patches,none,200,200,3,18599,4495fb8e282aa3a7dd211f72aaadf61b96e79ee9190d2d951630410decccc39f,False,NEU-CLS,patches_182,2,-99
NEU,NEU::patches_183,NEU-DET/train/images/patches/patches_183.jpg,patches_183.jpg,patches,none,200,200,3,21399,334b6e74e2b54a6fec042f33d78615e89ab4212d5c6cd83ba808529eb85a5cda,False,NEU-CLS,patches_183,2,-99
NEU,NEU::patches_184,NEU-DET/train/images/patches/patches_184.jpg,patches_184.jpg,patches,none,200,200,3,22295,b08da27dbdb393b157c42e014b712358edfcc210a17b78e8b993ed0e6186f1fd,False,NEU-CLS,patches_184,2,-99
NEU,NEU::patches_185,NEU-DET/train/images/patches/patches_185.jpg,patches_185.jpg,patches,none,200,200,3,21001,fa83293ba81f4aae52ff4e395c98d6aa81596624f19c2f4539d9d8e3493bae1b,False,NEU-CLS,patches_185,2,-99
NEU,NEU::patches_186,NEU-DET/train/images/patches/patches_186.jpg,patches_186.jpg,patches,none,200,200,3,20661,e4be79405f21c621732e4317499f0efa703e78c84f2ff3b597031181e8c72216,False,NEU-CLS,patches_186,2,-99
NEU,NEU::patches_187,NEU-DET/train/images/patches/patches_187.jpg,patches_187.jpg,patches,none,200,200,3,21429,da4406453e637084645096a60120392739e6b2057d6db8b5820cdaf301b19d0a,False,NEU-CLS,patches_187,2,-99
NEU,NEU::patches_188,NEU-DET/train/images/patches/patches_188.jpg,patches_188.jpg,patches,none,200,200,3,20029,8909063db7f0d72cf2c014a73e164b97eeca2b42c6276867b853cf5a51dba8fb,False,NEU-CLS,patches_188,2,-99
NEU,NEU::patches_189,NEU-DET/train/images/patches/patches_189.jpg,patches_189.jpg,patches,none,200,200,3,21807,12d65f261844bc8d215a9091d6452c88654faf6d36e9e8203a5c07a0c0b24296,False,NEU-CLS,patches_189,2,-99
NEU,NEU::patches_19,NEU-DET/train/images/patches/patches_19.jpg,patches_19.jpg,patches,none,200,200,3,19995,9fddc984d5c02565fd12b248572bed264d11f810f51c15cc071272837db29ed4,False,NEU-CLS,patches_19,2,-99
NEU,NEU::patches_190,NEU-DET/train/images/patches/patches_190.jpg,patches_190.jpg,patches,none,200,200,3,21941,8c96de37135dee7e58a35bd60a623262817fc4e0e9c00d80846546a751f77dcb,False,NEU-CLS,patches_190,2,-99
NEU,NEU::patches_191,NEU-DET/train/images/patches/patches_191.jpg,patches_191.jpg,patches,none,200,200,3,20775,389fa2692a890ace1610695cf8046dd9886bdcac29fa485c072e26fecf58599f,False,NEU-CLS,patches_191,2,-99
NEU,NEU::patches_192,NEU-DET/train/images/patches/patches_192.jpg,patches_192.jpg,patches,none,200,200,3,15164,7140772ba97405dbf146e15a3edd9a0068f2200a76cfffbd22a023462f18e149,False,NEU-CLS,patches_192,2,-99
NEU,NEU::patches_193,NEU-DET/train/images/patches/patches_193.jpg,patches_193.jpg,patches,none,200,200,3,21756,9fcc65087f61af456d62d8fabea419e6eb99faf1b66f92f532a54dbd5ccc63dc,False,NEU-CLS,patches_193,2,-99
NEU,NEU::patches_194,NEU-DET/train/images/patches/patches_194.jpg,patches_194.jpg,patches,none,200,200,3,20585,bdbb493f9ce0d7776902e07437977a0abdfe0481abcee3358c989d744be198be,False,NEU-CLS,patches_194,2,-99
NEU,NEU::patches_195,NEU-DET/train/images/patches/patches_195.jpg,patches_195.jpg,patches,none,200,200,3,21961,016b5b6f235e54cdd6dca76d0d03087e5d25da7e36c018ff1dfa240c4b8fabc2,False,NEU-CLS,patches_195,2,-99
NEU,NEU::patches_196,NEU-DET/train/images/patches/patches_196.jpg,patches_196.jpg,patches,none,200,200,3,18269,6c8ff326e64496001a154cb0f4ffdaae45d077fc86624ded60ace3b00a943ceb,False,NEU-CLS,patches_196,2,-99
NEU,NEU::patches_197,NEU-DET/train/images/patches/patches_197.jpg,patches_197.jpg,patches,none,200,200,3,18936,7248fa223902c1398f6d82f8de387d8a795be6ca9f1dc2a33fc0f379b61f6dc6,False,NEU-CLS,patches_197,2,-99
NEU,NEU::patches_198,NEU-DET/train/images/patches/patches_198.jpg,patches_198.jpg,patches,none,200,200,3,21648,92ef61aa98bdcda4173603a3dbcec573ff0fd754915f7463103464e105c58c16,False,NEU-CLS,patches_198,2,-99
NEU,NEU::patches_199,NEU-DET/train/images/patches/patches_199.jpg,patches_199.jpg,patches,none,200,200,3,21867,06071e67ada2d39202ab845f44317165233135a24aa83ac519b998c25e488adb,False,NEU-CLS,patches_199,2,-99
NEU,NEU::patches_2,NEU-DET/train/images/patches/patches_2.jpg,patches_2.jpg,patches,none,200,200,3,21807,2fdb317049ad4e9e14742cd8e134d9c0037d7569c316ac992a449ecbf58101d0,False,NEU-CLS,patches_2,2,-99
NEU,NEU::patches_20,NEU-DET/train/images/patches/patches_20.jpg,patches_20.jpg,patches,none,200,200,3,20867,0f894cdac195e33088bf23e665ee018ec79b9904a9d1e55c5d66de95928f952b,False,NEU-CLS,patches_20,2,-99
NEU,NEU::patches_200,NEU-DET/train/images/patches/patches_200.jpg,patches_200.jpg,patches,none,200,200,3,20469,f4fea54ba383909b5e71c25f1d327425d5e102fb4619e590aa94933044d828a1,False,NEU-CLS,patches_200,2,-99
NEU,NEU::patches_201,NEU-DET/train/images/patches/patches_201.jpg,patches_201.jpg,patches,none,200,200,3,21837,3096d28045ca41280028e716d6c64c9d65a70f3c171a98686f4772c99c7620a6,False,NEU-CLS,patches_201,2,-99
NEU,NEU::patches_202,NEU-DET/train/images/patches/patches_202.jpg,patches_202.jpg,patches,none,200,200,3,21623,53117ada4199b82ff4b331c1b8373d67fc5c8868b7923996ac44ee4fe465734e,False,NEU-CLS,patches_202,2,-99
NEU,NEU::patches_203,NEU-DET/train/images/patches/patches_203.jpg,patches_203.jpg,patches,none,200,200,3,17121,0d40be789f7cffcdf9914b712b1b4c157f80d2c44a58679dcba1cfb09ba0fc3e,False,NEU-CLS,patches_203,2,-99
NEU,NEU::patches_204,NEU-DET/train/images/patches/patches_204.jpg,patches_204.jpg,patches,none,200,200,3,21415,3b78a9f47fd2d1881216ba5c9764e38f1948518a2f73f76e15feabb430c8fbd9,False,NEU-CLS,patches_204,2,-99
NEU,NEU::patches_205,NEU-DET/train/images/patches/patches_205.jpg,patches_205.jpg,patches,none,200,200,3,16894,391a1343e891e8b84111d341ad039a8a43375ad6910e16d2692d5dd93662624e,False,NEU-CLS,patches_205,2,-99
NEU,NEU::patches_206,NEU-DET/train/images/patches/patches_206.jpg,patches_206.jpg,patches,none,200,200,3,21007,8a610809a1ab93c4ccf80fad3c868d5edafa6fb7ff01d97b1026c3b969401614,False,NEU-CLS,patches_206,2,-99
NEU,NEU::patches_207,NEU-DET/train/images/patches/patches_207.jpg,patches_207.jpg,patches,none,200,200,3,16753,82caa9f13416c4039b5e928be14cc48e0709506d895d8d1642f0718043ef5bef,False,NEU-CLS,patches_207,2,-99
NEU,NEU::patches_208,NEU-DET/train/images/patches/patches_208.jpg,patches_208.jpg,patches,none,200,200,3,17188,8ba753aca9c53c268cd20bec32d93046316436aae748756b11f5dda4074379e3,False,NEU-CLS,patches_208,2,-99
NEU,NEU::patches_209,NEU-DET/train/images/patches/patches_209.jpg,patches_209.jpg,patches,none,200,200,3,19268,4f98a185024e14cb67f9eca63ee70982a240328c139c80ae670f550754398c7d,False,NEU-CLS,patches_209,2,-99
NEU,NEU::patches_21,NEU-DET/train/images/patches/patches_21.jpg,patches_21.jpg,patches,none,200,200,3,20168,e9766ef04b4726ab89fa3872716a99f3fc761f080f1b00095b7b8e2245ad3950,False,NEU-CLS,patches_21,2,-99
NEU,NEU::patches_210,NEU-DET/train/images/patches/patches_210.jpg,patches_210.jpg,patches,none,200,200,3,20673,8e0b0c93ba4d6f0e07b76908399ffc17791bad48b0cbb01721fc3f7e6df311c0,False,NEU-CLS,patches_210,2,-99
NEU,NEU::patches_211,NEU-DET/train/images/patches/patches_211.jpg,patches_211.jpg,patches,none,200,200,3,21899,f988631bac3b31eac7be7a1f56e118d14d3327989ce4b454370761c5c8700305,False,NEU-CLS,patches_211,2,-99
NEU,NEU::patches_212,NEU-DET/train/images/patches/patches_212.jpg,patches_212.jpg,patches,none,200,200,3,22335,856463e6892bdd866ea1d73e5a95d2a0423df43e16fb57f40d078f59d824794c,False,NEU-CLS,patches_212,2,-99
NEU,NEU::patches_213,NEU-DET/train/images/patches/patches_213.jpg,patches_213.jpg,patches,none,200,200,3,16785,6a4b08214c314135518585256f952cef50c514d5137ab1244e7842cee7167c6d,False,NEU-CLS,patches_213,2,-99
NEU,NEU::patches_214,NEU-DET/train/images/patches/patches_214.jpg,patches_214.jpg,patches,none,200,200,3,14587,7a72f8abc4e0b3def00afe8bac2df18c494da501b3de3566fd8542d65853b62d,False,NEU-CLS,patches_214,2,-99
NEU,NEU::patches_215,NEU-DET/train/images/patches/patches_215.jpg,patches_215.jpg,patches,none,200,200,3,20627,5a901625c47393f44918ccc9dbafa5bcf716d9edf6138d9eec5d5f1a04180583,False,NEU-CLS,patches_215,2,-99
NEU,NEU::patches_216,NEU-DET/train/images/patches/patches_216.jpg,patches_216.jpg,patches,none,200,200,3,21298,b23b9b600ab5718db7201a36cbca183b053060b47ef3052a3749f33cbfc609ac,False,NEU-CLS,patches_216,2,-99
NEU,NEU::patches_217,NEU-DET/train/images/patches/patches_217.jpg,patches_217.jpg,patches,none,200,200,3,21877,71285ecc73ee77e281e1edd71a31fba5fbfc123dc4e120910ac9a0696568db47,False,NEU-CLS,patches_217,2,-99
NEU,NEU::patches_218,NEU-DET/train/images/patches/patches_218.jpg,patches_218.jpg,patches,none,200,200,3,14375,bdc8d32308a3eaaa7153b16c4ebd6e56ad346377708fedd172da28de464dbee8,False,NEU-CLS,patches_218,2,-99
NEU,NEU::patches_219,NEU-DET/train/images/patches/patches_219.jpg,patches_219.jpg,patches,none,200,200,3,14850,8fa718c52b5d4b920510fb65720cfcf0ee9e6ff736229849c59b6154b9af24a7,False,NEU-CLS,patches_219,2,-99
NEU,NEU::patches_22,NEU-DET/train/images/patches/patches_22.jpg,patches_22.jpg,patches,none,200,200,3,21683,7c0f0b709bea9e06f13e75228b06366187e92d119650bf2f017fa34acc126223,False,NEU-CLS,patches_22,2,-99
NEU,NEU::patches_220,NEU-DET/train/images/patches/patches_220.jpg,patches_220.jpg,patches,none,200,200,3,20792,40ae61cd45e6826404c5ae044df70997a18e14248d051c1e75c6c3397b6c79cc,False,NEU-CLS,patches_220,2,-99
NEU,NEU::patches_221,NEU-DET/train/images/patches/patches_221.jpg,patches_221.jpg,patches,none,200,200,3,21484,4dc6536f2e2175fdcc8346933636a0c2fe22535431a4d41de41d03ad0b4e53fd,False,NEU-CLS,patches_221,2,-99
NEU,NEU::patches_222,NEU-DET/train/images/patches/patches_222.jpg,patches_222.jpg,patches,none,200,200,3,21628,a284f947f7707d7c2a31e6a816e22c1b2e18934253a0b70df7b126b4e311f577,False,NEU-CLS,patches_222,2,-99
NEU,NEU::patches_223,NEU-DET/train/images/patches/patches_223.jpg,patches_223.jpg,patches,none,200,200,3,21251,dc6d186a0f02199210d97007ee503cd663fd82d6aea1499d9af4fa8e4da82b63,False,NEU-CLS,patches_223,2,-99
NEU,NEU::patches_224,NEU-DET/train/images/patches/patches_224.jpg,patches_224.jpg,patches,none,200,200,3,21247,af9fac336367e2b8b4e7314d428fc1fb3390401a1670787a3419940157727388,False,NEU-CLS,patches_224,2,-99
NEU,NEU::patches_225,NEU-DET/train/images/patches/patches_225.jpg,patches_225.jpg,patches,none,200,200,3,18664,3554340b5a48b23c97a194f7b7bf1776a625cc789d77a0b835ad07052b679eda,False,NEU-CLS,patches_225,2,-99
NEU,NEU::patches_226,NEU-DET/train/images/patches/patches_226.jpg,patches_226.jpg,patches,none,200,200,3,17714,7a187942009565b63b6cc73c5bdd7481261e565e1d9981f7ddc7b436077da17c,False,NEU-CLS,patches_226,2,-99
NEU,NEU::patches_227,NEU-DET/train/images/patches/patches_227.jpg,patches_227.jpg,patches,none,200,200,3,22192,6e4c68ebe62d2fd805a614a0394a7700a792d5e6d09379122a1b945f75d665c0,False,NEU-CLS,patches_227,2,-99
NEU,NEU::patches_228,NEU-DET/train/images/patches/patches_228.jpg,patches_228.jpg,patches,none,200,200,3,22720,a9d5c1daaaeb00a1819b3b9ef87bc8f5fbaabb37e3e2e1320ac344ba61b606ca,False,NEU-CLS,patches_228,2,-99
NEU,NEU::patches_229,NEU-DET/train/images/patches/patches_229.jpg,patches_229.jpg,patches,none,200,200,3,22077,e78a97001d6da623401ef5aaa794e710fb2884ae3e9ee20e023a6307a48c80f4,False,NEU-CLS,patches_229,2,-99
NEU,NEU::patches_23,NEU-DET/train/images/patches/patches_23.jpg,patches_23.jpg,patches,none,200,200,3,16650,dd1db0ac511a64489da2ef322ada61ea20fe7798488cacd8342cff5462951cfa,False,NEU-CLS,patches_23,2,-99
NEU,NEU::patches_230,NEU-DET/train/images/patches/patches_230.jpg,patches_230.jpg,patches,none,200,200,3,22578,f9875ed804f7a3595505650f60bd511262c904e4ddbdbd9aa4a27450c9237e39,False,NEU-CLS,patches_230,2,-99
NEU,NEU::patches_231,NEU-DET/train/images/patches/patches_231.jpg,patches_231.jpg,patches,none,200,200,3,22305,6d24d04a14ecb962be8849befa4bc9eb527ac27f711866ca297a4328c5477c93,False,NEU-CLS,patches_231,2,-99
NEU,NEU::patches_232,NEU-DET/train/images/patches/patches_232.jpg,patches_232.jpg,patches,none,200,200,3,18402,0b5208b4c5d357165541c510e2b6dc7f35f3601a25db6550854727991fe92cd5,False,NEU-CLS,patches_232,2,-99
NEU,NEU::patches_233,NEU-DET/train/images/patches/patches_233.jpg,patches_233.jpg,patches,none,200,200,3,17152,d8d82af5475004befe8aad2d33fa125d4f25a9d133a25f689bd6e434f1dcf1b5,False,NEU-CLS,patches_233,2,-99
NEU,NEU::patches_234,NEU-DET/train/images/patches/patches_234.jpg,patches_234.jpg,patches,none,200,200,3,22179,d9094210db614a288863a4d96cc69430ec80189b77ba5a489eb89010d27ff11e,False,NEU-CLS,patches_234,2,-99
NEU,NEU::patches_235,NEU-DET/train/images/patches/patches_235.jpg,patches_235.jpg,patches,none,200,200,3,21977,920d6955b3eec2d8777af6b97c21782822c2596c278d57d84a213db9d45ca58b,False,NEU-CLS,patches_235,2,-99
NEU,NEU::patches_236,NEU-DET/train/images/patches/patches_236.jpg,patches_236.jpg,patches,none,200,200,3,20913,414ea0d44b8a8694ec810f8773c5318a863ccc30cbbbd0fa98c8c67687d189d6,False,NEU-CLS,patches_236,2,-99
NEU,NEU::patches_237,NEU-DET/train/images/patches/patches_237.jpg,patches_237.jpg,patches,none,200,200,3,21051,a4c20056a61539628ff0da81d83a2cdc799136fba97ac8d641525abad293198b,False,NEU-CLS,patches_237,2,-99
NEU,NEU::patches_238,NEU-DET/train/images/patches/patches_238.jpg,patches_238.jpg,patches,none,200,200,3,21004,3280a9e88f44688005a0c7b4f3ae7b8593e2791f8168568dd63a229de7598dcf,False,NEU-CLS,patches_238,2,-99
NEU,NEU::patches_239,NEU-DET/train/images/patches/patches_239.jpg,patches_239.jpg,patches,none,200,200,3,20680,3231f7b287e4856079b3825f0c8da1c7f73715325bb411f792d40465274350cb,False,NEU-CLS,patches_239,2,-99
NEU,NEU::patches_24,NEU-DET/train/images/patches/patches_24.jpg,patches_24.jpg,patches,none,200,200,3,20534,896839c104be92dd6dcd7d1ba13dabca2e2592f3d486e67398e6a536bbaab2a0,False,NEU-CLS,patches_24,2,-99
NEU,NEU::patches_240,NEU-DET/train/images/patches/patches_240.jpg,patches_240.jpg,patches,none,200,200,3,19797,98ed6658cdb71e6b6fee8de73e6c203633be44162a80bad806c0092f3f029ef5,False,NEU-CLS,patches_240,2,-99
NEU,NEU::patches_241,NEU-DET/validation/images/patches/patches_241.jpg,patches_241.jpg,patches,none,200,200,3,21100,d8ee841afe3d24b39a3f1f5656780b75ce9b1e1b6bb11cb6953a99d0cbaaffde,False,NEU-CLS,patches_241,2,-99
NEU,NEU::patches_242,NEU-DET/validation/images/patches/patches_242.jpg,patches_242.jpg,patches,none,200,200,3,22221,2df3804d5f3d14eff1a21de3e6a348b09739d358ea31bf658a8cb3481d41ba3c,False,NEU-CLS,patches_242,2,-99
NEU,NEU::patches_243,NEU-DET/validation/images/patches/patches_243.jpg,patches_243.jpg,patches,none,200,200,3,21844,8e8fcd54563e51cb9d72bf739bf1ead8bfee6ec5c39fd6c9134ce0dd5ed714c0,False,NEU-CLS,patches_243,2,-99
NEU,NEU::patches_244,NEU-DET/validation/images/patches/patches_244.jpg,patches_244.jpg,patches,none,200,200,3,19030,315c904e5d70da210481d8a3d0353a46f3f7b7f10791140e74c0d5b5f32d0c10,False,NEU-CLS,patches_244,2,-99
NEU,NEU::patches_245,NEU-DET/validation/images/patches/patches_245.jpg,patches_245.jpg,patches,none,200,200,3,22874,aafd4d10099294256277db55a2e7931b10f04c5e55040e2f1a448cb3dbea9dfb,False,NEU-CLS,patches_245,2,-99
NEU,NEU::patches_246,NEU-DET/validation/images/patches/patches_246.jpg,patches_246.jpg,patches,none,200,200,3,22404,7f45995002795476b698d414a272a5e742e89098d6d15fe633cc6fa36d87f6a7,False,NEU-CLS,patches_246,2,-99
NEU,NEU::patches_247,NEU-DET/validation/images/patches/patches_247.jpg,patches_247.jpg,patches,none,200,200,3,21751,855c94193ef337063103964b1a6be05681eb08db3892b778fd43e1da58c1da0e,False,NEU-CLS,patches_247,2,-99
NEU,NEU::patches_248,NEU-DET/validation/images/patches/patches_248.jpg,patches_248.jpg,patches,none,200,200,3,21933,3d2c26ea976d8fffbf4c12713fa5ae9739cdb86702ec99a293fa22e932a32abe,False,NEU-CLS,patches_248,2,-99
NEU,NEU::patches_249,NEU-DET/validation/images/patches/patches_249.jpg,patches_249.jpg,patches,none,200,200,3,20405,2dc3453e4d6fbfa651d2625258f5b6bfbf234b13c294f82bc66b39b75c0318e4,False,NEU-CLS,patches_249,2,-99
NEU,NEU::patches_25,NEU-DET/train/images/patches/patches_25.jpg,patches_25.jpg,patches,none,200,200,3,21634,3c2cc3eff5489f7b63d2dff96f4def2fd2f3a645e30a6f3446e3e0b51c61f67f,False,NEU-CLS,patches_25,2,-99
NEU,NEU::patches_250,NEU-DET/validation/images/patches/patches_250.jpg,patches_250.jpg,patches,none,200,200,3,21053,fcac664c792126f8bbe6f91e68c0a0dcb0d54cd224def3be7bf49936d7359c04,False,NEU-CLS,patches_250,2,-99
NEU,NEU::patches_251,NEU-DET/validation/images/patches/patches_251.jpg,patches_251.jpg,patches,none,200,200,3,21690,6efbb6c7d45b29f759993305699138358ed942ea479e3b11b397a8b08a5452ae,False,NEU-CLS,patches_251,2,-99
NEU,NEU::patches_252,NEU-DET/validation/images/patches/patches_252.jpg,patches_252.jpg,patches,none,200,200,3,20565,9e58a22421d0be152d754b40c490a34a3bc28a997f78dc7a51854c2409364513,False,NEU-CLS,patches_252,2,-99
NEU,NEU::patches_253,NEU-DET/validation/images/patches/patches_253.jpg,patches_253.jpg,patches,none,200,200,3,17398,b89d0a8707dc655037dccecb89adc179432b22a72f14c962241f30fc1d6eb6dd,False,NEU-CLS,patches_253,2,-99
NEU,NEU::patches_254,NEU-DET/validation/images/patches/patches_254.jpg,patches_254.jpg,patches,none,200,200,3,20727,59a375029c861f4a9ce59ca6df2ee257c0020aa4c1f2463f12bdb433c1fc4d9d,False,NEU-CLS,patches_254,2,-99
NEU,NEU::patches_255,NEU-DET/validation/images/patches/patches_255.jpg,patches_255.jpg,patches,none,200,200,3,19787,877905b79e570196b42d6e2befd56a28578a93caaa1ad87adcc64c6e7e2d887a,False,NEU-CLS,patches_255,2,-99
NEU,NEU::patches_256,NEU-DET/validation/images/patches/patches_256.jpg,patches_256.jpg,patches,none,200,200,3,19773,9b269fb885009d472b311b800460b1dcd0b7b6fdefc07b2588b4dc4bec23a12b,False,NEU-CLS,patches_256,2,-99
NEU,NEU::patches_257,NEU-DET/validation/images/patches/patches_257.jpg,patches_257.jpg,patches,none,200,200,3,21420,0a3c01f45ef41e5d16a39722fa4f1211cfd2d2e8d9ad17ff1170e491cbc973a7,False,NEU-CLS,patches_257,2,-99
NEU,NEU::patches_258,NEU-DET/validation/images/patches/patches_258.jpg,patches_258.jpg,patches,none,200,200,3,20024,c84926f3e184c145c36499809377afbfed5f87bebd5ff9d22dbba28291690ffe,False,NEU-CLS,patches_258,2,-99
NEU,NEU::patches_259,NEU-DET/validation/images/patches/patches_259.jpg,patches_259.jpg,patches,none,200,200,3,22269,19c9a24f2b5aa8b4a8e5b703aa7fb58af80c6b2f9d7d6342add68fe34c1ef3d1,False,NEU-CLS,patches_259,2,-99
NEU,NEU::patches_26,NEU-DET/train/images/patches/patches_26.jpg,patches_26.jpg,patches,none,200,200,3,20016,662afb41b7d1c5bde0b9349ce2f5d76fb5d3aee3068b84b6ee03bad8811e69d9,False,NEU-CLS,patches_26,2,-99
NEU,NEU::patches_260,NEU-DET/validation/images/patches/patches_260.jpg,patches_260.jpg,patches,none,200,200,3,21720,66abc4550e371062fe3fe5eeb1ad4362dfd3a8cf3e53d568ec8bfd5e772f900e,False,NEU-CLS,patches_260,2,-99
NEU,NEU::patches_261,NEU-DET/validation/images/patches/patches_261.jpg,patches_261.jpg,patches,none,200,200,3,15786,e8a474c5aa2c24719e4409edde2f0b3b78c26f4da3e38cac5b1e1e39ea3c3f03,False,NEU-CLS,patches_261,2,-99
NEU,NEU::patches_262,NEU-DET/validation/images/patches/patches_262.jpg,patches_262.jpg,patches,none,200,200,3,20277,c89368f86ab398317eb89d1b0f0619206b5d9e5ad94e172b1b7c4fe39c66b23d,False,NEU-CLS,patches_262,2,-99
