dataset,image_id,label_id,label_name,official_split,fold,is_final_test,sha256
NEU,NEU::inclusion_18,1,inclusion,none,0,False,c1c54814ecaf2bf4f6d84aaf5c744fb648dc3c8323c3b0cfe1bd9f55df20788b
NEU,NEU::inclusion_180,1,inclusion,none,0,False,d3c5b0f3abcf8c4b8ac9e2ebb5b32dfa2fe9e1f588ffb71562a73492901902b8
NEU,NEU::inclusion_181,1,inclusion,none,4,False,0aaf882e14c80680751a9dee49bc7120a1e78bd270b797535275dd4f40d0e075
NEU,NEU::inclusion_182,1,inclusion,none,0,False,63a2bac652e184372820aa13360ec1595ac8e4ea3ae9242f75ddac79f395c582
NEU,NEU::inclusion_183,1,inclusion,none,0,False,a757f09c4119e5429c9b17381e528a6c52a094856387ea26a7249b0dac43eef6
NEU,NEU::inclusion_184,1,inclusion,none,2,False,bd12f5787eea047e32b3873e3b0dda4cc12bdfef9a9fee6c4086cde1acfabbb7
NEU,NEU::inclusion_185,1,inclusion,none,3,False,044e6041678c98a6ea41fdb7da1eadd75fd29ced0c8f538b43a663d42910f10b
NEU,NEU::inclusion_186,1,inclusion,none,0,False,01d2800e361e3ac79a3a8b07647fe17813559b47f40235c6d12ab29596e6d35d
NEU,NEU::inclusion_187,1,inclusion,none,4,False,b50fde7cffeeb0d207aa54bbab64f3a22c387042392c25a4c3a24b5d47c6b6a2
NEU,NEU::inclusion_188,1,inclusion,none,3,False,15bf876da4e1fab29aef9ec5509c8a35a2d6db00f025a061fc33d1baaa460721
NEU,NEU::inclusion_189,1,inclusion,none,3,False,be2f6c38b05bcb93ada47d50aa0abe2ff4d0cf9ddb7b9a0eb60310ee2cae51d6
NEU,NEU::inclusion_19,1,inclusion,none,2,False,616a573f0334ba53b23e18b7861df0e7017c2a28492b368f46ad1ffa39f1fd57
NEU,NEU::inclusion_190,1,inclusion,none,0,False,9b6a8769184e5b4fee387653ec7c2843b3fba233059c1914a0746fbcc1d9e5bb
NEU,NEU::inclusion_191,1,inclusion,none,4,False,e9ecee694c4e4f78c234679f04f199bf2711599a59a22efc4b87af4ce7962e7c
NEU,NEU::inclusion_192,1,inclusion,none,1,False,150a6917674ff35cc2bae745a3275a26839178074323a08d0ef0bc7360688463
NEU,NEU::inclusion_193,1,inclusion,none,1,False,12f915d6f44c1366132a023c00ed8d932320f8777301705087f784ed2b5c8fa7
NEU,NEU::inclusion_194,1,inclusion,none,4,False,55073f4ed8e7f803cb1412ad27e998fc4c59ccc5476597114703ee9210cc994f
NEU,NEU::inclusion_195,1,inclusion,none,0,False,788bea257894ff1be02820f29d5b4d71b8618189615a989db9122c64cf14fb07
NEU,NEU::inclusion_196,1,inclusion,none,1,False,3065bc0d2a74672b529bd3862b08d598bbc2e40c08842db33df83d6c5f72d215
NEU,NEU::inclusion_197,1,inclusion,none,3,False,38d33f3610b6897a49b7f2277689fc1a92619f25d621c31808decb08848ff2f1
NEU,NEU::inclusion_198,1,inclusion,none,3,False,6da68748488c972257aed5deffb37c06845808490dee0c92d0c3b680a7d0e850
NEU,NEU::inclusion_199,1,inclusion,none,2,False,1a94db598829589f75908a2dffd07030d76f3304606dfe7794e7204926384949
NEU,NEU::inclusion_2,1,inclusion,none,4,False,92befa6113c232f8fa98365a9e491fea7ce06e64bca4ba70ba78655dd1a2a864
NEU,NEU::inclusion_20,1,inclusion,none,1,False,ded73e4967cc83fb26ceb01b84eeb6cd27157029a82cec6ac96014ed802167d8
NEU,NEU::inclusion_200,1,inclusion,none,0,False,25ff4fddec2e56e41ec1589fee3739f0b9166c858a1eb33ac51090d75b352bce
NEU,NEU::inclusion_201,1,inclusion,none,2,False,1d7ffba898128163002177abf22766d368700f6504f4273db2481835d247bd14
NEU,NEU::inclusion_202,1,inclusion,none,3,False,c9ae789533f168d6d93ff866072d605e6612915396ef56aa6e9c77876a3a102e
NEU,NEU::inclusion_203,1,inclusion,none,3,False,b840d901af6bf20738486500037931a6c0e8b331f0a8022bf3fa846570aa116c
NEU,NEU::inclusion_204,1,inclusion,none,0,False,16effdf1bcb08b21d5bea1d9d5a659d905951fb721b16e65261ca7d64a2d40b9
NEU,NEU::inclusion_205,1,inclusion,none,2,False,e5b195d4dae57206a538f2213c1cb94a6bcb5ddd66790b39ae03391eaf8f8fbc
NEU,NEU::inclusion_206,1,inclusion,none,1,False,e925ccd5afe370eae3a6513a3e6e3f8c6ee11c43d8e5c8c4a00c8fda09e1d512
NEU,NEU::inclusion_207,1,inclusion,none,2,False,7512debcf6fc4857fcb2d42326c6787e227e59f819425dfd50dcb2fba37d37cc
NEU,NEU::inclusion_208,1,inclusion,none,1,False,8dac05de84c8383bbf18eccd6e4434d12d0a924e58eb74cb8650141fde74d599
NEU,NEU::inclusion_209,1,inclusion,none,1,False,208c94c15ca21363b31067979f1a7e215262ffa61bf45374aa1683c8dd939083
NEU,NEU::inclusion_21,1,inclusion,none,0,False,fc3d9a98b5a93305aa7ffb438c6de65e66e4f34e81020944cd90328a4d712090
NEU,NEU::inclusion_210,1,inclusion,none,2,False,722df1d6a537db019f7bc0cbf839edda12fa08f9debec9e81e37df0b4496ce65
NEU,NEU::inclusion_211,1,inclusion,none,0,False,1500a2dd882ede87ee5c3e0b48ec03f247d6072d51ead9924d63a10ad25cf03f
NEU,NEU::inclusion_212,1,inclusion,none,1,False,3b7e5c4031b950e6f198321c3746895dc30ba0442c0bcea34a7e257ae56b2987
NEU,NEU::inclusion_213,1,inclusion,none,1,False,4a3e4b850316da72a5aed186b33c93305740253df78f830c16aebe44e0e16e9b
NEU,NEU::inclusion_214,1,inclusion,none,1,False,900b3af488116eb8dc24da60180598a497c4338fd72d1b0065b8ce8194ef5988
NEU,NEU::inclusion_215,1,inclusion,none,2,False,a5fe8af5a90c4ed816914375bf77ee49b4a2840022523cbe59f15e045f3acdf3
NEU,NEU::inclusion_216,1,inclusion,none,3,False,8e5dd324e45046e19a7db5111b54ff15510161f288f6b996d15bf2eb28b00e73
NEU,NEU::inclusion_217,1,inclusion,none,4,False,e40821c51a341286572663cbba1159e7efe8a7cd729c763a5c439d851e6a9c77
NEU,NEU::inclusion_218,1,inclusion,none,3,False,26a96e68851c910ba49738157d5e5ac8b5ab6c1fe776de2647f443e8e36f88d7
NEU,NEU::inclusion_219,1,inclusion,none,2,False,50cf3517b529e47d4c1dd74921d6ec9bd7c6530e0afdaf70ccd05c29b90a5f49
NEU,NEU::inclusion_22,1,inclusion,none,1,False,9879e0ccbe89389e88f8b8ed320f5f7b20ad0eeaa817a55431dd4e55db1902d7
NEU,NEU::inclusion_220,1,inclusion,none,4,False,d84460af1a06a7ecf8761192044de1ec0723dee2143bc5dd9a1e64171b2d14f8
NEU,NEU::inclusion_221,1,inclusion,none,3,False,20f3b47345589e838fa0c942b95fd8f75ece7b1be6909acb3c4cd58edfbc368e
NEU,NEU::inclusion_222,1,inclusion,none,3,False,d589f433204f5f9bc298a210a9473a5c87eee136d15b493dfb61e185f389fd7d
NEU,NEU::inclusion_223,1,inclusion,none,3,False,a3491c40b1182bfa8e0584efefc0a4513814dd8169f79fb054ca3e77818c8f25
NEU,NEU::inclusion_224,1,inclusion,none,0,False,6058d7ef1984735335046fa8c73fd9c4d9bef0b680e5c66b6ff0419ec0c7ccd1
NEU,NEU::inclusion_225,1,inclusion,none,2,False,0b3e713521a07d8074214175c96692a61e5f29e10c8d150e6095a48b2da271f9
NEU,NEU::inclusion_226,1,inclusion,none,1,False,c638b74f0dbc79994f93a558c9fa716dc8d6c5e05881553060f6b7efaf39eed2
NEU,NEU::inclusion_227,1,inclusion,none,0,False,0eb6e04979f48f5e325633dee54162a4a724f5fe6d4ffca9edff000917b615ca
NEU,NEU::inclusion_228,1,inclusion,none,3,False,b4113a4f6c021f81f12f160a617273c98ab3a5d45046f2185de11632d7dd9c83
NEU,NEU::inclusion_229,1,inclusion,none,4,False,ca68d1569d0181418d9abd00a3568db2a8cbf7af1813b5beccc99f432f8db560
NEU,NEU::inclusion_23,1,inclusion,none,3,False,0488dd21d5ea64366bf55529ed2cf05ede3b19821d82c6903f3a1bfc863792df
NEU,NEU::inclusion_230,1,inclusion,none,1,False,6e55505a3c2d7e044fcd9c1592fdcc1260ad213f916afa551a8625c99d886b58
NEU,NEU::inclusion_231,1,inclusion,none,0,False,c0be442399f4699c3923f943958dbbdddd43f5c2a667f83da79c0b0652bd79e4
NEU,NEU::inclusion_232,1,inclusion,none,0,False,53eec1389bb21d3630924236f200c8a3a0600763a34ef69bd4f92bd0c4e45b51
NEU,NEU::inclusion_233,1,inclusion,none,0,False,b623a1f88d2a7437eee86af7bd73b27456056775b4394694d6ebc331fe5f02bf
NEU,NEU::inclusion_234,1,inclusion,none,0,False,c1ece08822cb134c2bdc981d2ab3b79ebc4fc06108877fdbc0bb9e6ef4bcaa2b
NEU,NEU::inclusion_235,1,inclusion,none,2,False,25a0ae931457ddc495dacbc038fee25b864c3edd07cce19f13674f2bbe14623b
NEU,NEU::inclusion_236,1,inclusion,none,0,False,fbfbacb788ef4f9f954bdc1da938c3fae6ecf9ab973f9bbb7f2eb20b0b282a0b
NEU,NEU::inclusion_237,1,inclusion,none,3,False,301e2a0bc4c7b465bbd4dcc282c4053f5433bd56e1f63166fc752a217978ba26
NEU,NEU::inclusion_238,1,inclusion,none,0,False,8a04962fa7fa2fab2ee030691eabe58abfd1a949a62cb94d1668027eebabfbb5
NEU,NEU::inclusion_239,1,inclusion,none,2,False,321b16bf72aa45ae7ff393757ed1b4b608e1a71be81ad34bbd92af46bc8e059a
NEU,NEU::inclusion_24,1,inclusion,none,3,False,bee1ef7420c6f45fdc2a6e20d96a6ab30a8c22e158c7113d251c31cab436d336
NEU,NEU::inclusion_240,1,inclusion,none,0,False,f9f4b2365d0af5b80cc7e4ff3db9209e599884c89aa70d789618578a90244ff3
NEU,NEU::inclusion_241,1,inclusion,none,3,False,5af978330766fcf9acd3823e99bcac51352dcb5315f0e2d9d39109120c60ddc8
NEU,NEU::inclusion_242,1,inclusion,none,3,False,2e604be637f1bebbbb211ebf72e04feb17c14fda5e5135fb7e2e6fc5cf96d1d0
NEU,NEU::inclusion_243,1,inclusion,none,3,False,bc912fa169b782795d9cca21f50b8e9c991147d964fed06a146cf6a07e056a4b
NEU,NEU::inclusion_244,1,inclusion,none,1,False,5e648e4d5c5c8f4bd19bfb7b0304addcf2ac408c9478601509fee08eb4561972
NEU,NEU::inclusion_245,1,inclusion,none,4,False,5b0acd8274705c0c8a79c57d3465b7c97e263f4e0f5715d92a001c6ce7092900
NEU,NEU::inclusion_246,1,inclusion,none,2,False,5da6a636813c7b68b0d740874ca6bc7ea03124b6e69c7a4f4b09df51361c16cb
NEU,NEU::inclusion_247,1,inclusion,none,0,False,5cc7d9256d647c16830ee1ddc4fc57c2fc0b90ed259961da7ebe2ba219252e84
NEU,NEU::inclusion_248,1,inclusion,none,0,False,bdc1619098be2940f365b1ebd7da6a1ce81983c5840be386ae15d00fc77ee89a
NEU,NEU::inclusion_249,1,inclusion,none,1,False,9dc3e60e59bf1db44db73f55031bc44c97dc663241b343dfb4109d15f40247a2
NEU,NEU::inclusion_25,1,inclusion,none,4,False,12364ff0521a417eb27bb5504a6698849a5e45810d5a60055368d69034c6122c
NEU,NEU::inclusion_250,1,inclusion,none,1,False,5ef5d6fccd6032f3ca4d2026eb0b98199436f7e280b58e95b5b1a5fff4f2288a
NEU,NEU::inclusion_251,1,inclusion,none,4,False,34ff2376988c4f420ecf434de2b2c3d98f2c23ebbda0ba87c87797f64bfa3a66
NEU,NEU::inclusion_252,1,inclusion,none,3,False,bf6d4b109becbcdb13b22dbde18ebceba0082e58227bb671c65e40e71c087a65
NEU,NEU::inclusion_253,1,inclusion,none,3,False,78720df6afaf5d771b71cabdb7009856de535560351867d55380e69ab8cf5749
NEU,NEU::inclusion_254,1,inclusion,none,1,False,236100869b6ec735343d8044489064f9f30e82bc0d07408c3923fbcc7de6c254
NEU,NEU::inclusion_255,1,inclusion,none,0,False,aa1149e239a31e679e30cc8b54cb5e7891f110ad1befdf8530cef58a206d4188
NEU,NEU::inclusion_256,1,inclusion,none,0,False,f6a08b773749caf1435416d99fe25457a4cb1fb2a1baf6cd2ba63fe05c616b3c
NEU,NEU::inclusion_257,1,inclusion,none,2,False,e276da9fa99083be544b0ac21a958e1754e3ef80598c0f5756dcd7d3786c4745
NEU,NEU::inclusion_258,1,inclusion,none,3,False,207faafef30696c821b5e605cf299f4a75d8d9f0adc8d03c3de9140c04a6da08
NEU,NEU::inclusion_259,1,inclusion,none,3,False,fa31cbdd9952ac4f904db477f5ee7e173c3238b2bd064cfe15c9eb003f69fb43
NEU,NEU::inclusion_26,1,inclusion,none,2,False,ed21ac756ad80d8649b7c1ffe8be98c9a9a309d6d21bd036e87e7e7c34c93443
NEU,NEU::inclusion_260,1,inclusion,none,4,False,f78638a524ae537623c5ebfb32f8499c55088720bf0054cf7de495441f40d423
NEU,NEU::inclusion_261,1,inclusion,none,3,False,efe10fb4f77ce8af5093e941097b9473201b7b797bbdd40a96ee8fba4f715724
NEU,NEU::inclusion_262,1,inclusion,none,3,False,a7ce7f9929c6a524442a6e6373580912b8d0193b0609c965553898606052fdff
NEU,NEU::inclusion_263,1,inclusion,none,1,False,f3c2363177cccfc7bce51d78484f54ae42db54a2ad878b1479c5d0d0e2960872
NEU,NEU::inclusion_264,1,inclusion,none,1,False,73e0e76bef45d9cacef8485f13c73dd2aecaaf04685bbac11646583ee769825d
NEU,NEU::inclusion_265,1,inclusion,none,3,False,d1b022534e4ec2c3c12fc86ed3120a39510845ebd12212d8a31abfc56ede086c
NEU,NEU::inclusion_266,1,inclusion,none,3,False,cbecbb02e9949bb63a03e790317c872f30ec5f8e37db6ab8ca96c9d23faabd47
NEU,NEU::inclusion_267,1,inclusion,none,1,False,6cfdc2541251da0ce97c64abdfba7fa7934d4f6b572bb4d98782abb5765864c4
NEU,NEU::inclusion_268,1,inclusion,none,2,False,a84b3716b2f7effc2243206de8dafa6874fd19f56b451773aef371c76e6f3a28
NEU,NEU::inclusion_269,1,inclusion,none,0,False,4b1084c0834d5b10be64fedf6e6b61cbc8673b8a8f8d420eadd6c116fcdf463a
NEU,NEU::inclusion_27,1,inclusion,none,0,False,15baf7fe4860f24a2dab40d16fec6d9ad7ab44b17d87859726323969dd631dd9
NEU,NEU::inclusion_270,1,inclusion,none,4,False,3c3e1d109a401b6cb4abeaa4da07bf3d621794041c8b02e80768282614f5073a
NEU,NEU::inclusion_271,1,inclusion,none,4,False,48487d8742cb496db2f311a7e71f64c295977a62f329faa9720e7a73d5585375
NEU,NEU::inclusion_272,1,inclusion,none,2,False,c15071996140e92cf42aedc58a27e178a20c3f592dbbf62f9bcc18a9ebdfdbdc
NEU,NEU::inclusion_273,1,inclusion,none,4,False,e913ec752513deb8cbe6d87432e9314b2a5d41aef881c909180a8f6fc353d1ce
NEU,NEU::inclusion_274,1,inclusion,none,0,False,b5b5718577b5522fedde36f8e22811226cb305fab86541b391b551068998608c
NEU,NEU::inclusion_275,1,inclusion,none,4,False,6c466e7953b1c97b20163b6d69b1e895b92f050219e7d1653ac30b86230f1d1f
NEU,NEU::inclusion_276,1,inclusion,none,1,False,45ed75a4a0b57ccc34b0e27282153a856920353ae075168aea91ff2c5103c26d
NEU,NEU::inclusion_277,1,inclusion,none,2,False,ccb16c05fb1c4e6bacd347363e37a7abdbde9d19542f3f25366631ec0380ee36
NEU,NEU::inclusion_278,1,inclusion,none,0,False,c8e8a4a7e4f73be0dc85a31a112b09e953f98a2760f0fa60ccabeffb1b5006d8
NEU,NEU::inclusion_279,1,inclusion,none,3,False,94a38ea1934412a178570519e0d1c42f7bd5e848c46be510c52e4accaad9c2dd
NEU,NEU::inclusion_28,1,inclusion,none,0,False,38bc145c261f094ce9af5c51a8126645b75584f768fc1d6ecfce63f4bf6aad04
NEU,NEU::inclusion_280,1,inclusion,none,0,False,d12b66004f348638474b6cf7b299494e263963d9639cf250ac0f3fce96c6d437
NEU,NEU::inclusion_281,1,inclusion,none,4,False,8ea45458a7691285a0c197399d2f2b19f1111cb7a3a7336c5dfc02c222fc5825
NEU,NEU::inclusion_282,1,inclusion,none,4,False,7baa41a3a61051f22e5e99400ae072f8a9a359d41bc47dc6172ec3b76e9f7ca6
NEU,NEU::inclusion_283,1,inclusion,none,1,False,20ab6fc6330d683b417404eb49dbc8b6932dcd159a9037c69cd130c12d75ee04
NEU,NEU::inclusion_284,1,inclusion,none,3,False,4bd59750b701df9dcf8b7380309ef5fcb94d896aae4891b53abfcc1942df8ca2
NEU,NEU::inclusion_285,1,inclusion,none,0,False,7e4866042e496e3e7af263172c498ff5a3d75584797ce827e4ad3dd869de43ea
NEU,NEU::inclusion_286,1,inclusion,none,0,False,62525a1b2cae83b20f3a4b8c05ed577086492454adf18609e7fae5668551b87a
NEU,NEU::inclusion_287,1,inclusion,none,1,False,aa4a04bfc65ad081a4165644e442ef1ce050501215dd1b83219ff2481b1a23e9
NEU,NEU::inclusion_288,1,inclusion,none,4,False,6d738aa8d938af3847e17d260b5626e85152a55572dd2d2bfa3774e7e8a1a5a9
NEU,NEU::inclusion_289,1,inclusion,none,2,False,ab9e9667fd3cd58c3b532936c69b4dbb117d5671334e5bcbaacb3722a22162ea
NEU,NEU::inclusion_29,1,inclusion,none,4,False,818b2deae9ccf07d41c876d0b7372ca892a9813d331aedfa3e6e34ef693d6ba8
NEU,NEU::inclusion_290,1,inclusion,none,4,False,f965707a2b7f4645df819d433fa24ed2e5affcb4e492b6b7154505fbb5136c8c
NEU,NEU::inclusion_291,1,inclusion,none,1,False,ba590ecd26f874380ca45fd7e6f5bb9d5e9f135acec0745d69111b382d887f88
NEU,NEU::inclusion_292,1,inclusion,none,2,False,7a688ec367df776ee3b1142d281f6abed8c81ea49bea2bd3d01f9c9ebc1ab993
NEU,NEU::inclusion_293,1,inclusion,none,2,False,5cfae097f87a05dc4b1a6de558aa305f1820f75143e20bf286efb7128ae6342d
NEU,NEU::inclusion_294,1,inclusion,none,3,False,cdf27f9337292c89f59b2e48c79ff16c1767df3864490a42b41d6f6aa32efe26
NEU,NEU::inclusion_295,1,inclusion,none,1,False,c1233156b17a5bbaefc9700881b44fb512cc4ba12bf00b8718af00addb34f6b2
NEU,NEU::inclusion_296,1,inclusion,none,0,False,b47270b2b088b4934f9e6b4a5f26de8805860d695deab4fdf5d437ee8c1a0b28
NEU,NEU::inclusion_297,1,inclusion,none,1,False,cb9c3d5c69cb4c566781d0263b40e1290c44ddfb951a02b58a7945f956166390
NEU,NEU::inclusion_298,1,inclusion,none,4,False,8b05aaa4648d3760f79e9d6805e2070c332f9648a9df7415533adcc17d9ecf3e
NEU,NEU::inclusion_299,1,inclusion,none,1,False,c7e999cc03a2e6dcd3ba42fc9a21e3592bfa9f21f4cec7c4f602dd1d417f6a5c
NEU,NEU::inclusion_3,1,inclusion,none,0,False,35177212789df9229865a2c8a025e2e68a41f248bfe9ee979360f8fe8dc856c2
NEU,NEU::inclusion_30,1,inclusion,none,4,False,6472211d35f109b7697637359174f97800ecbaa0990a77f674bcd78a662b212f
NEU,NEU::inclusion_300,1,inclusion,none,2,False,0aa52d34c0e0baf7e5288f54cb48307c5c76492081ba736cbbdea1edfb94c47b
NEU,NEU::inclusion_31,1,inclusion,none,0,False,139571bd8aa1d6ccde3e7435a23440cf4641a68684a354b1fc7afbe540bcac24
NEU,NEU::inclusion_32,1,inclusion,none,3,False,0dc574a58f0e017fdb612bfad855a50cea451a50b5ca15960f8b5e37fa40abb7
NEU,NEU::inclusion_33,1,inclusion,none,0,False,38e21661768ed76f443f3ecfcfc009dfa3297870e30731bb1c3a16ee6babfabe
NEU,NEU::inclusion_34,1,inclusion,none,1,False,82b8711bbdbd0339337db43a5964b53a522ba31c8b766941dca9299755c8f190
NEU,NEU::inclusion_35,1,inclusion,none,2,False,10eac5c3d002ca0b4ae0955d6003da0226e73b0b9cf12b3d54a8153b8732d284
NEU,NEU::inclusion_36,1,inclusion,none,0,False,03d0c7947ba20593012275692691070501daf9609168f2eaec15dae935dd5adf
NEU,NEU::inclusion_37,1,inclusion,none,4,False,3af4243d7ebdcd2c2f7ab6c11abc1529395bbd9a1878a13f545c83df276f90a4
NEU,NEU::inclusion_38,1,inclusion,none,0,False,6ed3dd061cc183e90d3fe15fa0045855f24e0027a028a1b25750fb530cea0cb1
NEU,NEU::inclusion_39,1,inclusion,none,1,False,4ee5e42f34d3976b193484ec7a8b16a0b16f7303bcc774b795cd6fa31b95abbf
NEU,NEU::inclusion_4,1,inclusion,none,4,False,abbc7412b645883c3266b64f5cf04870aa6969031641f02788122aa7539f65d6
NEU,NEU::inclusion_40,1,inclusion,none,3,False,7d184ad36e7785f3af0eeef6749f8bb23418fd1132b8c14090e351dbde9e9798
NEU,NEU::inclusion_41,1,inclusion,none,2,False,28612ab5241da32535d450c8f68a632551f8c26e391e8766e592a288ebd3507e
NEU,NEU::inclusion_42,1,inclusion,none,2,False,af1f43f4066ce205fc2551daecd5fbc5113222bc11886c69272ee0a2754d9c76
NEU,NEU::inclusion_43,1,inclusion,none,0,False,a8d41006cce96894094a5fa1a294fefa063840dbbfe2e7b0d9734aaff22184c2
NEU,NEU::inclusion_44,1,inclusion,none,2,False,b9fed34b03b2f459b7f11b7957585fa6624326bfb7284d5ab284a0234cc33172
NEU,NEU::inclusion_45,1,inclusion,none,2,False,162307be7f8060a0f4b83762ebd23cb7e73e2b80659226f598b0ce899568723e
NEU,NEU::inclusion_46,1,inclusion,none,3,False,d23590d9155e0f3fd1460c8b5b89f1d41bdd74bbe8b2ebddf91fa94df122369a
NEU,NEU::inclusion_47,1,inclusion,none,1,False,30e0f1e631a3e102c3470971257e2713cfcb7ab8eb202c2c3ae5e13670e79334
NEU,NEU::inclusion_48,1,inclusion,none,2,False,2dc77674ad9a14b32fcad2c9405d8d2d92fdd8b3ff7b98ada46a6f1558cd80db
NEU,NEU::inclusion_49,1,inclusion,none,4,False,2f73b68667c43d84a593cab12432b333c62d4d67236d6d578071f8141fd78ae0
NEU,NEU::inclusion_5,1,inclusion,none,2,False,d01acc37fb22a3ab0d4f6ab6632f7666a4df27f1f75653ce2cb7c6f5c58ce0cb
NEU,NEU::inclusion_50,1,inclusion,none,2,False,ad278704f51eb28d6c62da130d27563dd5ec248aec8df771545e4cf11652dfb2
NEU,NEU::inclusion_51,1,inclusion,none,3,False,6b3c673e82e489f1e49482bb5173a76dfb477ad006c39c773de5719e8ab6ff60
NEU,NEU::inclusion_52,1,inclusion,none,0,False,25be1de5f930c94e4b146bfe20b87a9bc2fa6c8fd4b456f1f7d764fb4c1bfcd0
NEU,NEU::inclusion_53,1,inclusion,none,0,False,cfcbeda713cbbdebc17a0a9847bbd0a9e9e7171500dea6d7e763b8b8a03e4398
NEU,NEU::inclusion_54,1,inclusion,none,4,False,10b35f5da4a3ff79ed9af7cf75abb84f2535d809023c51b7b1e3badaa38a7390
NEU,NEU::inclusion_55,1,inclusion,none,3,False,4c209b20eb9a0cf81dd831e226daa7521b348412956749b0859267b021b46508
NEU,NEU::inclusion_56,1,inclusion,none,4,False,d31ace34a9b85472eea0169cc2243653756cc3fc71c512dd794927274a7a6f16
NEU,NEU::inclusion_57,1,inclusion,none,2,False,f51b7b9c213b8584377c251fd29b0d49087ac1bd2433bdfc69195e8cde481b00
NEU,NEU::inclusion_58,1,inclusion,none,3,False,aa7779ddbe6690026ad73c6d12f24f573e5b3be527edc064c10344d5837a8d22
NEU,NEU::inclusion_59,1,inclusion,none,4,False,8852c6966fd374fe4072b1c9b7ac1e36e3b922b57409e37e8f914d9b4803aaec
NEU,NEU::inclusion_6,1,inclusion,none,4,False,c3e8d16676654a022b58559e9879e882476a25c57be200044140b0e08ce73a11
NEU,NEU::inclusion_60,1,inclusion,none,4,False,36abe20b2d92bf520ef3a2929ac42f12d220317b05d7ec43b6cb43dae5ec5370
NEU,NEU::inclusion_61,1,inclusion,none,0,False,064eb68a6d22169cc6816daaab8b4cafdecd9c2cb82b5b4fb6318fad99e5c3a4
NEU,NEU::inclusion_62,1,inclusion,none,3,False,8e0054f0340926877170c7b74183e76334ac73b213e45f8c19cb49f1fa1c0d08
NEU,NEU::inclusion_63,1,inclusion,none,4,False,549aa383a27d057e88120683adf0ebdf912a22ec26ed52a383fdda64f8685764
NEU,NEU::inclusion_64,1,inclusion,none,1,False,08a995fddf11e95c56b6db06ccb6c36dd2f2340dc0edac8544d6c5354efae52d
NEU,NEU::inclusion_65,1,inclusion,none,1,False,e59317cb276342730a6b07328219fc8b8461fa62d53afca6f921d0c5787651d4
NEU,NEU::inclusion_66,1,inclusion,none,3,False,30f324e65df6f93a5b9b59cb5df7af34cc4c05412c685c58d888077606863acf
NEU,NEU::inclusion_67,1,inclusion,none,1,False,2847607777c2a4e5f9f406cfccfbdd97f4f7c9cbedae33b6c6cb4ec819de9481
NEU,NEU::inclusion_68,1,inclusion,none,2,False,9e237565781dcb4535fd8213a959ff2a5a57b9303bc3edf504c7651e9a46517f
NEU,NEU::inclusion_69,1,inclusion,none,1,False,8ec63b200162284c686649b438a7db5b47b89b092ea52e5bf7e65c733ebe961b
NEU,NEU::inclusion_7,1,inclusion,none,4,False,267f327e8898fc186132dd385ffdc8a75c954e09c9046c9456629e24c4e7f032
NEU,NEU::inclusion_70,1,inclusion,none,2,False,a4501360a85494ce2d302663c0baed512eb1778dbefaa937e0b7aff440641814
NEU,NEU::inclusion_71,1,inclusion,none,2,False,7a244787ebbf3a69dd5fc5cff3eb5e176fda798149284e8e58ec4bd00d3cc64c
NEU,NEU::inclusion_72,1,inclusion,none,4,False,39da29b48daf4aa2dd6a38bcbf744bf6981004eba96c2494f2e91f73d331807b
NEU,NEU::inclusion_73,1,inclusion,none,4,False,3d0b1faa0d49f2eca6d707d0ded89df614aef91c15a8bf301ec0ee6824a312b2
NEU,NEU::inclusion_74,1,inclusion,none,1,False,cb58115fe0d97b8a6fdaf3b800a1b8a98f1eaa9b1771f85b2f50454ef828310d
NEU,NEU::inclusion_75,1,inclusion,none,2,False,a98b7c77c5cb906f24bc2e49e485895dde8d93b8424b0ba9a2934f0f44491f8f
NEU,NEU::inclusion_76,1,inclusion,none,3,False,e17afff1b887a22390e1f348be5bec04655313549a76cbbae5bebb06a8d79fba
NEU,NEU::inclusion_77,1,inclusion,none,3,False,1a7653ee84dd218bdced6d380aef4d394af046e49a5283e7d82d8fb1d73a973b
NEU,NEU::inclusion_78,1,inclusion,none,3,False,4b5f5b95bc5c489e8bb75338e700a31d2f9a540638d803878940a2a5effada48
NEU,NEU::inclusion_79,1,inclusion,none,1,False,215300cb10dfde212df06fe9d7588842b2f13d8e9cf1a1857ac4bc46a6480fde
NEU,NEU::inclusion_8,1,inclusion,none,3,False,f31ffb71c6f63d083e12971694a3fad2ca07a457cece221b681c665a0f4ce44c
NEU,NEU::inclusion_80,1,inclusion,none,4,False,064fecb66f3a7262a587a42d57b7d10cfd4ae48efd738cae62766b7225f9effa
NEU,NEU::inclusion_81,1,inclusion,none,4,False,72c30eecc2beb38a31b41b25ca26c8e380924d2036bda0bf5b6d5f99f5cbb967
NEU,NEU::inclusion_82,1,inclusion,none,2,False,c392db16cf6ba4967cde4e61b1f02d64d396b09c4d4a11784fddf940c0a41743
NEU,NEU::inclusion_83,1,inclusion,none,2,False,39ec6bf215bf2a37f3b91bb2316bdfe85ac3728d507056f81fdbf943dc91fb7e
NEU,NEU::inclusion_84,1,inclusion,none,1,False,99d400c5192164cf65246de5d2c91e54e6a5312655288503487946d573efa0a0
NEU,NEU::inclusion_85,1,inclusion,none,3,False,c4fae55bfccaab43a3abf47d43f6fbc70c564c90430ec5e9754621082b43429a
