dataset,image_id,family,severity,frac_saturated,mean_abs_delta,problems
MT,MT::exp4_num_274154,brightness_drift,4,0.0762,72.95456180510138,
MT,MT::exp4_num_274154,brightness_drift,5,0.2514,99.77830281229562,
MT,MT::exp4_num_274154,contrast_loss,1,0.0,5.934417920209287,
MT,MT::exp4_num_274154,contrast_loss,2,0.0,10.340222367560497,
MT,MT::exp4_num_274154,contrast_loss,3,0.0,14.709483322432963,
MT,MT::exp4_num_274154,contrast_loss,4,0.0,18.85017985611511,
MT,MT::exp4_num_274154,contrast_loss,5,0.0,22.34911706998038,
MT,MT::exp4_num_274154,jpeg,1,0.0172,3.78258665794637,
MT,MT::exp4_num_274154,jpeg,2,0.0166,4.473299542184434,
MT,MT::exp4_num_274154,jpeg,3,0.0156,5.150735775016351,
MT,MT::exp4_num_274154,jpeg,4,0.0189,6.006278613472858,
MT,MT::exp4_num_274154,jpeg,5,0.0034,7.347841726618705,
MT,MT::exp5_num_109313,defocus_blur,1,0.0,4.730282794556584,
MT,MT::exp5_num_109313,defocus_blur,2,0.0,7.230738098851622,
MT,MT::exp5_num_109313,defocus_blur,3,0.0,7.966737491779228,
MT,MT::exp5_num_109313,defocus_blur,4,0.0,8.696318358880964,
MT,MT::exp5_num_109313,defocus_blur,5,0.0,8.950061971973492,
MT,MT::exp5_num_109313,motion_blur,1,0.0,6.39706328729701,
MT,MT::exp5_num_109313,motion_blur,2,0.0,7.778330045024536,
MT,MT::exp5_num_109313,motion_blur,3,0.0,8.470569636262457,
MT,MT::exp5_num_109313,motion_blur,4,0.0,8.882683259978753,
MT,MT::exp5_num_109313,motion_blur,5,0.0,9.098029544189812,
MT,MT::exp5_num_109313,vignetting,1,0.0007,10.918683917640513,
MT,MT::exp5_num_109313,vignetting,2,0.0007,21.39634238882987,
MT,MT::exp5_num_109313,vignetting,3,0.0007,31.876056053017656,
MT,MT::exp5_num_109313,vignetting,4,0.0043,43.75004426569535,
MT,MT::exp5_num_109313,vignetting,5,0.0824,55.408300450245356,
MT,MT::exp5_num_109313,lens_contamination,1,0.0031,0.9472479384833308,
MT,MT::exp5_num_109313,lens_contamination,2,0.0031,2.4185827389082815,
MT,MT::exp5_num_109313,lens_contamination,3,0.002,6.06109298325492,
MT,MT::exp5_num_109313,lens_contamination,4,0.0019,7.973250872666566,
MT,MT::exp5_num_109313,lens_contamination,5,0.0008,10.043671270298983,
MT,MT::exp5_num_109313,vibration_jitter,1,0.0,6.6797313704659285,
MT,MT::exp5_num_109313,vibration_jitter,2,0.0,8.899295543076846,
MT,MT::exp5_num_109313,vibration_jitter,3,0.0,9.316525016441544,
MT,MT::exp5_num_109313,vibration_jitter,4,0.0,10.105769717205444,
MT,MT::exp5_num_109313,vibration_jitter,5,0.0,10.800905549653463,
MT,MT::exp5_num_109313,gaussian_noise,1,0.0025,6.100234397396334,
MT,MT::exp5_num_109313,gaussian_noise,2,0.0031,12.179948483162173,
MT,MT::exp5_num_109313,gaussian_noise,3,0.0056,20.266433112426434,
MT,MT::exp5_num_109313,gaussian_noise,4,0.0215,32.14857886039021,
MT,MT::exp5_num_109313,gaussian_noise,5,0.0759,46.67565471071314,
MT,MT::exp5_num_109313,shot_noise,1,0.0045,15.141097957875921,
MT,MT::exp5_num_109313,shot_noise,2,0.0083,22.825894588624138,
MT,MT::exp5_num_109313,shot_noise,3,0.0284,34.47578034097233,
MT,MT::exp5_num_109313,shot_noise,4,0.1262,49.261452167754335,
MT,MT::exp5_num_109313,shot_noise,5,0.4421,71.18054712399454,
MT,MT::exp5_num_109313,scanline_banding,1,0.0024,2.2583345980674863,
MT,MT::exp5_num_109313,scanline_banding,2,0.0027,4.467540597966307,
MT,MT::exp5_num_109313,scanline_banding,3,0.0034,8.159286942884606,
MT,MT::exp5_num_109313,scanline_banding,4,0.0041,12.5910671826782,
MT,MT::exp5_num_109313,scanline_banding,5,0.0057,18.472631152931655,
MT,MT::exp5_num_109313,illumination_gradient,1,0.0003,4.265474022360499,
MT,MT::exp5_num_109313,illumination_gradient,2,0.0009,8.508075327566146,
MT,MT::exp5_num_109313,illumination_gradient,3,0.0024,13.583807608640663,
MT,MT::exp5_num_109313,illumination_gradient,4,0.0057,19.45606313552891,
MT,MT::exp5_num_109313,illumination_gradient,5,0.0117,26.05709009966105,
MT,MT::exp5_num_109313,brightness_drift,1,0.0,16.0,
MT,MT::exp5_num_109313,brightness_drift,2,0.0005,30.997653918146405,
MT,MT::exp5_num_109313,brightness_drift,3,0.0115,50.9623362169272,
MT,MT::exp5_num_109313,brightness_drift,4,0.13,75.31697399706582,
MT,MT::exp5_num_109313,brightness_drift,5,0.4339,98.91144963828603,
MT,MT::exp5_num_109313,contrast_loss,1,0.0,5.330803865027571,
MT,MT::exp5_num_109313,contrast_loss,2,0.0,9.375556483027268,
MT,MT::exp5_num_109313,contrast_loss,3,0.0,13.393281732179895,
MT,MT::exp5_num_109313,contrast_loss,4,0.0,17.193030050083472,
MT,MT::exp5_num_109313,contrast_loss,5,0.0,20.406112460160873,
MT,MT::exp5_num_109313,jpeg,1,0.0023,3.611220721404361,
MT,MT::exp5_num_109313,jpeg,2,0.0021,4.342850457833763,
MT,MT::exp5_num_109313,jpeg,3,0.0019,5.073683411746851,
MT,MT::exp5_num_109313,jpeg,4,0.0019,6.185960186168868,
MT,MT::exp5_num_109313,jpeg,5,0.0015,7.811314311731674,
MT,MT::exp2_num_186858,defocus_blur,1,0.0,4.351990585739384,
MT,MT::exp2_num_186858,defocus_blur,2,0.0,6.442818311399874,
MT,MT::exp2_num_186858,defocus_blur,3,0.0,7.210378890840985,
MT,MT::exp2_num_186858,defocus_blur,4,0.0,8.147793947028209,
MT,MT::exp2_num_186858,defocus_blur,5,0.0,8.538270295355852,
MT,MT::exp2_num_186858,motion_blur,1,0.0,5.935078065435741,
MT,MT::exp2_num_186858,motion_blur,2,0.0,7.063695428779792,
MT,MT::exp2_num_186858,motion_blur,3,0.0,7.889432160970597,
MT,MT::exp2_num_186858,motion_blur,4,0.0,8.42331023966586,
MT,MT::exp2_num_186858,motion_blur,5,0.0,8.720439553154108,
MT,MT::exp2_num_186858,vignetting,1,0.0,10.858255709881659,
MT,MT::exp2_num_186858,vignetting,2,0.0,21.278864321941192,
MT,MT::exp2_num_186858,vignetting,3,0.0,31.700036463685485,
MT,MT::exp2_num_186858,vignetting,4,0.0036,43.50545297842013,
MT,MT::exp2_num_186858,vignetting,5,0.0817,55.08378360460105,
MT,MT::exp2_num_186858,lens_contamination,1,0.0002,0.08380017900354693,
MT,MT::exp2_num_186858,lens_contamination,2,0.0002,0.5820101435343256,
MT,MT::exp2_num_186858,lens_contamination,3,0.0002,1.1104352438094607,
MT,MT::exp2_num_186858,lens_contamination,4,0.0002,2.480110717008652,
MT,MT::exp2_num_186858,lens_contamination,5,0.0002,3.497795604468459,
MT,MT::exp2_num_186858,vibration_jitter,1,0.0,6.239798455265688,
MT,MT::exp2_num_186858,vibration_jitter,2,0.0,8.272549474591441,
MT,MT::exp2_num_186858,vibration_jitter,3,0.0,8.967315278284218,
MT,MT::exp2_num_186858,vibration_jitter,4,0.0,9.958796035402925,
MT,MT::exp2_num_186858,vibration_jitter,5,0.0,10.627225113534656,
MT,MT::exp2_num_186858,gaussian_noise,1,0.0002,6.11173909680556,
MT,MT::exp2_num_186858,gaussian_noise,2,0.0006,12.210362316438493,
MT,MT::exp2_num_186858,gaussian_noise,3,0.0016,20.334576413520292,
MT,MT::exp2_num_186858,gaussian_noise,4,0.0111,32.3870564966133,
MT,MT::exp2_num_186858,gaussian_noise,5,0.06,47.30430602976762,
MT,MT::exp2_num_186858,shot_noise,1,0.0007,15.1736389653153,
MT,MT::exp2_num_186858,shot_noise,2,0.0021,22.95427122352239,
MT,MT::exp2_num_186858,shot_noise,3,0.0158,34.82891901746942,
MT,MT::exp2_num_186858,shot_noise,4,0.108,49.972696434293546,
MT,MT::exp2_num_186858,shot_noise,5,0.431,72.57236384128352,
MT,MT::exp2_num_186858,scanline_banding,1,0.0002,2.2136274737295722,
MT,MT::exp2_num_186858,scanline_banding,2,0.0003,4.39390724964365,
MT,MT::exp2_num_186858,scanline_banding,3,0.0003,8.037027215168893,
MT,MT::exp2_num_186858,scanline_banding,4,0.0006,12.408641893459741,
MT,MT::exp2_num_186858,scanline_banding,5,0.0011,18.234610667285445,
MT,MT::exp2_num_186858,illumination_gradient,1,0.0003,3.833675870984851,
MT,MT::exp2_num_186858,illumination_gradient,2,0.0006,7.6391089601219875,
MT,MT::exp2_num_186858,illumination_gradient,3,0.0009,12.204793317200915,
MT,MT::exp2_num_186858,illumination_gradient,4,0.0018,17.524331222859416,
MT,MT::exp2_num_186858,illumination_gradient,5,0.0035,23.582772566048995,
MT,MT::exp2_num_186858,brightness_drift,1,0.0008,14.99156362913117,
MT,MT::exp2_num_186858,brightness_drift,2,0.0016,29.97545330990818,
MT,MT::exp2_num_186858,brightness_drift,3,0.0039,50.92418868299798,
MT,MT::exp2_num_186858,brightness_drift,4,0.0144,75.72750024861604,
MT,MT::exp2_num_186858,brightness_drift,5,0.0748,105.67606987768092,
MT,MT::exp2_num_186858,contrast_loss,1,0.0,3.8121291477442236,
MT,MT::exp2_num_186858,contrast_loss,2,0.0,6.6229489176915175,
MT,MT::exp2_num_186858,contrast_loss,3,0.0,9.435857062352902,
MT,MT::exp2_num_186858,contrast_loss,4,0.0,12.04050783969238,
MT,MT::exp2_num_186858,contrast_loss,5,0.0,14.293814432989691,
MT,MT::exp2_num_186858,jpeg,1,0.0001,3.465326349985083,
MT,MT::exp2_num_186858,jpeg,2,0.0001,4.191384625584248,
MT,MT::exp2_num_186858,jpeg,3,0.0002,4.927835051546392,
MT,MT::exp2_num_186858,jpeg,4,0.0002,5.965773858852389,
MT,MT::exp2_num_186858,jpeg,5,0.0005,7.4401166837935495,
MT,MT::exp2_num_28359,defocus_blur,1,0.0,2.26060406007592,
MT,MT::exp2_num_28359,defocus_blur,2,0.0,3.7653078065687406,
MT,MT::exp2_num_28359,defocus_blur,3,0.0,4.1839471388489375,
MT,MT::exp2_num_28359,defocus_blur,4,0.0,4.661601395798458,
MT,MT::exp2_num_28359,defocus_blur,5,0.0,4.88489967698583,
MT,MT::exp2_num_28359,motion_blur,1,0.0,3.145745408247471,
MT,MT::exp2_num_28359,motion_blur,2,0.0,4.083895267960295,
MT,MT::exp2_num_28359,motion_blur,3,0.0,4.500766274491312,
MT,MT::exp2_num_28359,motion_blur,4,0.0,4.825366043430081,
MT,MT::exp2_num_28359,motion_blur,5,0.0,5.035861646193384,
MT,MT::exp2_num_28359,vignetting,1,0.0,7.381351236649141,
MT,MT::exp2_num_28359,vignetting,2,0.0,14.32561950345413,
MT,MT::exp2_num_28359,vignetting,3,0.0,21.27030627401976,
MT,MT::exp2_num_28359,vignetting,4,0.0046,29.138129818687666,
MT,MT::exp2_num_28359,vignetting,5,0.0851,36.952320043382926,
MT,MT::exp2_num_28359,lens_contamination,1,0.0002,0.807458798010044,
MT,MT::exp2_num_28359,lens_contamination,2,0.0002,1.80983424893311,
MT,MT::exp2_num_28359,lens_contamination,3,0.0001,2.876382241293943,
MT,MT::exp2_num_28359,lens_contamination,4,0.0,4.098118501402872,
MT,MT::exp2_num_28359,lens_contamination,5,0.0,5.432491217315445,
MT,MT::exp2_num_28359,vibration_jitter,1,0.0,3.2507014358805084,
MT,MT::exp2_num_28359,vibration_jitter,2,0.0,4.719490486407469,
MT,MT::exp2_num_28359,vibration_jitter,3,0.0,5.158866385306392,
MT,MT::exp2_num_28359,vibration_jitter,4,0.0,5.744247046895999,
MT,MT::exp2_num_28359,vibration_jitter,5,0.0,6.061019027185061,
MT,MT::exp2_num_28359,gaussian_noise,1,0.0003,6.123875148342882,
MT,MT::exp2_num_28359,gaussian_noise,2,0.0016,12.224856372653038,
MT,MT::exp2_num_28359,gaussian_noise,3,0.0103,20.279446553336633,
MT,MT::exp2_num_28359,gaussian_noise,4,0.0496,31.70378185933558,
MT,MT::exp2_num_28359,gaussian_noise,5,0.1247,45.0488686644818,
MT,MT::exp2_num_28359,shot_noise,1,0.0004,12.391018084077995,
MT,MT::exp2_num_28359,shot_noise,2,0.0017,18.79987268054606,
MT,MT::exp2_num_28359,shot_noise,3,0.0244,28.632103757495738,
MT,MT::exp2_num_28359,shot_noise,4,0.1542,41.702270923223224,
MT,MT::exp2_num_28359,shot_noise,5,0.4881,61.544033275960984,
MT,MT::exp2_num_28359,scanline_banding,1,0.0002,1.5108457312616415,
MT,MT::exp2_num_28359,scanline_banding,2,0.0002,2.9750489236790605,
MT,MT::exp2_num_28359,scanline_banding,3,0.0003,5.446225213967415,
MT,MT::exp2_num_28359,scanline_banding,4,0.0003,8.410198524037442,
MT,MT::exp2_num_28359,scanline_banding,5,0.0005,12.356606464998938,
MT,MT::exp2_num_28359,illumination_gradient,1,0.0005,3.0927310022870347,
MT,MT::exp2_num_28359,illumination_gradient,2,0.001,6.149494258835734,
MT,MT::exp2_num_28359,illumination_gradient,3,0.0016,9.818328106948341,
MT,MT::exp2_num_28359,illumination_gradient,4,0.0028,14.07520099969349,
MT,MT::exp2_num_28359,illumination_gradient,5,0.0046,18.904675453280834,
MT,MT::exp2_num_28359,brightness_drift,1,0.0037,15.99357508311131,
MT,MT::exp2_num_28359,brightness_drift,2,0.0072,30.90649682880249,
MT,MT::exp2_num_28359,brightness_drift,3,0.1319,50.09909108056492,
MT,MT::exp2_num_28359,brightness_drift,4,0.4894,68.51780114587508,
MT,MT::exp2_num_28359,brightness_drift,5,0.9254,76.13609624407611,
MT,MT::exp2_num_28359,contrast_loss,1,0.0,3.5388206446136796,
MT,MT::exp2_num_28359,contrast_loss,2,0.0,6.155936858981916,
MT,MT::exp2_num_28359,contrast_loss,3,0.0,8.800780421097304,
MT,MT::exp2_num_28359,contrast_loss,4,0.0,11.245909273100228,
MT,MT::exp2_num_28359,contrast_loss,5,0.0,13.359577252257562,
MT,MT::exp2_num_28359,jpeg,1,0.0001,2.319512885200292,
MT,MT::exp2_num_28359,jpeg,2,0.0001,2.824582085681277,
MT,MT::exp2_num_28359,jpeg,3,0.0001,3.3272994129158513,
MT,MT::exp2_num_28359,jpeg,4,0.0001,4.010362388890199,
MT,MT::exp2_num_28359,jpeg,5,0.0001,5.094546483389527,
NEU,NEU::crazing_287,defocus_blur,1,0.0,6.824375,
NEU,NEU::crazing_287,defocus_blur,2,0.0,9.802625,
NEU,NEU::crazing_287,defocus_blur,3,0.0,11.282775,
NEU,NEU::crazing_287,defocus_blur,4,0.0,13.30195,
NEU,NEU::crazing_287,defocus_blur,5,0.0,14.264275,
NEU,NEU::crazing_287,motion_blur,1,0.0,8.399425,
NEU,NEU::crazing_287,motion_blur,2,0.0,11.025875,
NEU,NEU::crazing_287,motion_blur,3,0.0,12.53095,
NEU,NEU::crazing_287,motion_blur,4,0.0,13.62995,
NEU,NEU::crazing_287,motion_blur,5,0.0,14.1647,
NEU,NEU::crazing_287,vignetting,1,0.0001,13.583325,
NEU,NEU::crazing_287,vignetting,2,0.0001,26.72815,
NEU,NEU::crazing_287,vignetting,3,0.0001,39.8726,
NEU,NEU::crazing_287,vignetting,4,0.0031,54.76225,
NEU,NEU::crazing_287,vignetting,5,0.0806,69.3937,
NEU,NEU::crazing_287,lens_contamination,1,0.0001,0.916275,
NEU,NEU::crazing_287,lens_contamination,2,0.0001,1.514125,
NEU,NEU::crazing_287,lens_contamination,3,0.0001,2.647775,
NEU,NEU::crazing_287,lens_contamination,4,0.0001,4.327025,
NEU,NEU::crazing_287,lens_contamination,5,0.0001,6.40575,
NEU,NEU::crazing_287,vibration_jitter,1,0.0,6.369675,
NEU,NEU::crazing_287,vibration_jitter,2,0.0,7.279775,
NEU,NEU::crazing_287,vibration_jitter,3,0.0,10.753475,
NEU,NEU::crazing_287,vibration_jitter,4,0.0,12.2743,
NEU,NEU::crazing_287,vibration_jitter,5,0.0,14.052625,
NEU,NEU::crazing_287,gaussian_noise,1,0.0001,6.102325,
NEU,NEU::crazing_287,gaussian_noise,2,0.0003,12.195283333333334,
NEU,NEU::crazing_287,gaussian_noise,3,0.0017,20.305608333333332,
NEU,NEU::crazing_287,gaussian_noise,4,0.0132,32.306125,
NEU,NEU::crazing_287,gaussian_noise,5,0.064,47.09359166666667,
NEU,NEU::crazing_287,shot_noise,1,0.0018,16.798525,
NEU,NEU::crazing_287,shot_noise,2,0.0086,25.339416666666665,
NEU,NEU::crazing_287,shot_noise,3,0.041,37.88729166666667,
NEU,NEU::crazing_287,shot_noise,4,0.1395,53.189508333333336,
NEU,NEU::crazing_287,shot_noise,5,0.4344,75.45261666666667,
NEU,NEU::crazing_287,scanline_banding,1,0.0,2.7033,
NEU,NEU::crazing_287,scanline_banding,2,0.0,5.38645,
NEU,NEU::crazing_287,scanline_banding,3,0.0002,9.86515,
NEU,NEU::crazing_287,scanline_banding,4,0.0007,15.236975,
NEU,NEU::crazing_287,scanline_banding,5,0.0028,22.37795,
NEU,NEU::crazing_287,illumination_gradient,1,0.0002,6.1494,
NEU,NEU::crazing_287,illumination_gradient,2,0.001,12.2857,
NEU,NEU::crazing_287,illumination_gradient,3,0.0036,19.624675,
NEU,NEU::crazing_287,illumination_gradient,4,0.0118,28.083775,
NEU,NEU::crazing_287,illumination_gradient,5,0.0319,37.461125,
NEU,NEU::crazing_287,brightness_drift,1,0.0003,14.99715,
NEU,NEU::crazing_287,brightness_drift,2,0.0021,29.9831,
NEU,NEU::crazing_287,brightness_drift,3,0.0146,50.85305,
NEU,NEU::crazing_287,brightness_drift,4,0.0887,74.8339,
NEU,NEU::crazing_287,brightness_drift,5,0.4006,99.0727,
NEU,NEU::crazing_287,contrast_loss,1,0.0,4.517225,
NEU,NEU::crazing_287,contrast_loss,2,0.0,7.885925,
NEU,NEU::crazing_287,contrast_loss,3,0.0,11.27435,
NEU,NEU::crazing_287,contrast_loss,4,0.0,14.42065,
NEU,NEU::crazing_287,contrast_loss,5,0.0,17.135175,
NEU,NEU::crazing_287,jpeg,1,0.0,5.751825,
NEU,NEU::crazing_287,jpeg,2,0.0,6.755,
NEU,NEU::crazing_287,jpeg,3,0.0,7.514525,
NEU,NEU::crazing_287,jpeg,4,0.0,8.73085,
NEU,NEU::crazing_287,jpeg,5,0.0,10.795775,
NEU,NEU::crazing_58,defocus_blur,1,0.0,7.79365,
NEU,NEU::crazing_58,defocus_blur,2,0.0,11.482425,
NEU,NEU::crazing_58,defocus_blur,3,0.0,13.306925,
NEU,NEU::crazing_58,defocus_blur,4,0.0,15.83725,
NEU,NEU::crazing_58,defocus_blur,5,0.0,17.13005,
NEU,NEU::crazing_58,motion_blur,1,0.0,10.32115,
NEU,NEU::crazing_58,motion_blur,2,0.0,13.517075,
NEU,NEU::crazing_58,motion_blur,3,0.0,15.133225,
NEU,NEU::crazing_58,motion_blur,4,0.0,16.554375,
NEU,NEU::crazing_58,motion_blur,5,0.0,17.476325,
NEU,NEU::crazing_58,vignetting,1,0.0,16.087775,
NEU,NEU::crazing_58,vignetting,2,0.0,31.740725,
NEU,NEU::crazing_58,vignetting,3,0.0,47.3951,
NEU,NEU::crazing_58,vignetting,4,0.0029,65.12795,
NEU,NEU::crazing_58,vignetting,5,0.0798,82.407,
NEU,NEU::crazing_58,lens_contamination,1,0.0026,0.27065,
NEU,NEU::crazing_58,lens_contamination,2,0.0016,1.470375,
NEU,NEU::crazing_58,lens_contamination,3,0.0009,3.4384,
NEU,NEU::crazing_58,lens_contamination,4,0.0006,5.5696,
NEU,NEU::crazing_58,lens_contamination,5,0.0003,7.8685,
NEU,NEU::crazing_58,vibration_jitter,1,0.0,10.359875,
NEU,NEU::crazing_58,vibration_jitter,2,0.0,14.6443,
NEU,NEU::crazing_58,vibration_jitter,3,0.0,18.303575,
NEU,NEU::crazing_58,vibration_jitter,4,0.0,20.512025,
NEU,NEU::crazing_58,vibration_jitter,5,0.0,21.507325,
NEU,NEU::crazing_58,gaussian_noise,1,0.0026,6.110783333333333,
NEU,NEU::crazing_58,gaussian_noise,2,0.0054,12.188591666666667,
NEU,NEU::crazing_58,gaussian_noise,3,0.0133,20.212425,
NEU,NEU::crazing_58,gaussian_noise,4,0.0402,31.79446666666667,
NEU,NEU::crazing_58,gaussian_noise,5,0.1032,45.71295833333333,
NEU,NEU::crazing_58,shot_noise,1,0.0154,18.02545,
NEU,NEU::crazing_58,shot_noise,2,0.0387,26.855233333333334,
NEU,NEU::crazing_58,shot_noise,3,0.0981,39.26056666666667,
NEU,NEU::crazing_58,shot_noise,4,0.2004,54.1075,
NEU,NEU::crazing_58,shot_noise,5,0.4615,75.7312,
NEU,NEU::crazing_58,scanline_banding,1,0.0026,3.143325,
NEU,NEU::crazing_58,scanline_banding,2,0.004,6.273525,
NEU,NEU::crazing_58,scanline_banding,3,0.0074,11.4724,
NEU,NEU::crazing_58,scanline_banding,4,0.0132,17.655825,
NEU,NEU::crazing_58,scanline_banding,5,0.0261,25.761575,
NEU,NEU::crazing_58,illumination_gradient,1,0.0073,6.5421,
NEU,NEU::crazing_58,illumination_gradient,2,0.016,12.98325,
NEU,NEU::crazing_58,illumination_gradient,3,0.0335,20.5016,
NEU,NEU::crazing_58,illumination_gradient,4,0.063,28.8483,
NEU,NEU::crazing_58,illumination_gradient,5,0.104,37.6949,
NEU,NEU::crazing_58,brightness_drift,1,0.0112,14.9055,
NEU,NEU::crazing_58,brightness_drift,2,0.031,29.6162,
NEU,NEU::crazing_58,brightness_drift,3,0.1045,49.340375,
NEU,NEU::crazing_58,brightness_drift,4,0.3185,69.499075,
NEU,NEU::crazing_58,brightness_drift,5,0.7152,84.686325,
NEU,NEU::crazing_58,contrast_loss,1,0.0,4.889175,
NEU,NEU::crazing_58,contrast_loss,2,0.0,8.5445,
NEU,NEU::crazing_58,contrast_loss,3,0.0,12.202175,
NEU,NEU::crazing_58,contrast_loss,4,0.0,15.62735,
NEU,NEU::crazing_58,contrast_loss,5,0.0,18.55385,
NEU,NEU::crazing_58,jpeg,1,0.0022,6.207675,
NEU,NEU::crazing_58,jpeg,2,0.0016,7.42745,
NEU,NEU::crazing_58,jpeg,3,0.0014,8.334025,
NEU,NEU::crazing_58,jpeg,4,0.0009,9.71315,
NEU,NEU::crazing_58,jpeg,5,0.0011,11.94935,
NEU,NEU::crazing_53,defocus_blur,1,0.0,3.989075,
NEU,NEU::crazing_53,defocus_blur,2,0.0,5.777075,
NEU,NEU::crazing_53,defocus_blur,3,0.0,6.524625,
NEU,NEU::crazing_53,defocus_blur,4,0.0,7.36675,
NEU,NEU::crazing_53,defocus_blur,5,0.0,7.718775,
NEU,NEU::crazing_53,motion_blur,1,0.0,5.036275,
NEU,NEU::crazing_53,motion_blur,2,0.0,6.23945,
NEU,NEU::crazing_53,motion_blur,3,0.0,6.81595,
NEU,NEU::crazing_53,motion_blur,4,0.0,7.35125,
NEU,NEU::crazing_53,motion_blur,5,0.0,7.673475,
NEU,NEU::crazing_53,vignetting,1,0.0,6.467175,
NEU,NEU::crazing_53,vignetting,2,0.0,12.49445,
NEU,NEU::crazing_53,vignetting,3,0.0,18.520125,
NEU,NEU::crazing_53,vignetting,4,0.004,25.34915,
NEU,NEU::crazing_53,vignetting,5,0.0851,31.914525,
NEU,NEU::crazing_53,lens_contamination,1,0.0,0.455275,
NEU,NEU::crazing_53,lens_contamination,2,0.0,0.67395,
NEU,NEU::crazing_53,lens_contamination,3,0.0,1.13115,
NEU,NEU::crazing_53,lens_contamination,4,0.0,1.6339,
NEU,NEU::crazing_53,lens_contamination,5,0.0,2.5373,
NEU,NEU::crazing_53,vibration_jitter,1,0.0,4.9288,
NEU,NEU::crazing_53,vibration_jitter,2,0.0,6.8392,
NEU,NEU::crazing_53,vibration_jitter,3,0.0,8.0845,
NEU,NEU::crazing_53,vibration_jitter,4,0.0,8.776325,
NEU,NEU::crazing_53,vibration_jitter,5,0.0,9.110825,
NEU,NEU::crazing_53,gaussian_noise,1,0.0003,6.094116666666666,
NEU,NEU::crazing_53,gaussian_noise,2,0.0054,12.144633333333333,
NEU,NEU::crazing_53,gaussian_noise,3,0.0355,19.902216666666668,
NEU,NEU::crazing_53,gaussian_noise,4,0.1012,30.3595,
NEU,NEU::crazing_53,gaussian_noise,5,0.1828,42.36266666666667,
NEU,NEU::crazing_53,shot_noise,1,0.0001,10.88305,
NEU,NEU::crazing_53,shot_noise,2,0.0034,16.451066666666666,
NEU,NEU::crazing_53,shot_noise,3,0.0575,25.076958333333334,
NEU,NEU::crazing_53,shot_noise,4,0.2319,36.431225,
NEU,NEU::crazing_53,shot_noise,5,0.5509,56.01926666666667,
NEU,NEU::crazing_53,scanline_banding,1,0.0,1.193975,
NEU,NEU::crazing_53,scanline_banding,2,0.0,2.319625,
NEU,NEU::crazing_53,scanline_banding,3,0.0,4.2289,
NEU,NEU::crazing_53,scanline_banding,4,0.0,6.52165,
NEU,NEU::crazing_53,scanline_banding,5,0.0,9.57095,
NEU,NEU::crazing_53,illumination_gradient,1,0.0,2.07625,
NEU,NEU::crazing_53,illumination_gradient,2,0.0,4.104975,
NEU,NEU::crazing_53,illumination_gradient,3,0.0,6.549375,
NEU,NEU::crazing_53,illumination_gradient,4,0.0,9.402325,
NEU,NEU::crazing_53,illumination_gradient,5,0.0,12.669375,
NEU,NEU::crazing_53,brightness_drift,1,0.0,15.0,
NEU,NEU::crazing_53,brightness_drift,2,0.0,30.0,
NEU,NEU::crazing_53,brightness_drift,3,0.0,51.0,
NEU,NEU::crazing_53,brightness_drift,4,0.0,76.0,
NEU,NEU::crazing_53,brightness_drift,5,0.0006,106.99605,
NEU,NEU::crazing_53,contrast_loss,1,0.0,3.790675,
NEU,NEU::crazing_53,contrast_loss,2,0.0,6.6598,
NEU,NEU::crazing_53,contrast_loss,3,0.0,9.550575,
NEU,NEU::crazing_53,contrast_loss,4,0.0,12.2236,
NEU,NEU::crazing_53,contrast_loss,5,0.0,14.5197,
NEU,NEU::crazing_53,jpeg,1,0.0,4.0172,
NEU,NEU::crazing_53,jpeg,2,0.0,4.599425,
NEU,NEU::crazing_53,jpeg,3,0.0,5.173675,
NEU,NEU::crazing_53,jpeg,4,0.0,6.1033,
NEU,NEU::crazing_53,jpeg,5,0.0,7.470525,
NEU,NEU::crazing_79,defocus_blur,1,0.0,7.213,
NEU,NEU::crazing_79,defocus_blur,2,0.0,10.213575,
NEU,NEU::crazing_79,defocus_blur,3,0.0,11.68605,
NEU,NEU::crazing_79,defocus_blur,4,0.0,13.5718,
NEU,NEU::crazing_79,defocus_blur,5,0.0,14.35035,
NEU,NEU::crazing_79,motion_blur,1,0.0,8.988875,
NEU,NEU::crazing_79,motion_blur,2,0.0,11.611575,
NEU,NEU::crazing_79,motion_blur,3,0.0,12.83865,
NEU,NEU::crazing_79,motion_blur,4,0.0,13.698475,
NEU,NEU::crazing_79,motion_blur,5,0.0,14.32045,
NEU,NEU::crazing_79,vignetting,1,0.0,14.840625,
NEU,NEU::crazing_79,vignetting,2,0.0,29.241575,
NEU,NEU::crazing_79,vignetting,3,0.0,43.6457,
NEU,NEU::crazing_79,vignetting,4,0.0028,59.9597,
NEU,NEU::crazing_79,vignetting,5,0.08,75.984775,
NEU,NEU::crazing_79,lens_contamination,1,0.0001,0.84295,
NEU,NEU::crazing_79,lens_contamination,2,0.0001,2.14035,
NEU,NEU::crazing_79,lens_contamination,3,0.0001,3.3251,
NEU,NEU::crazing_79,lens_contamination,4,0.0,5.43405,
NEU,NEU::crazing_79,lens_contamination,5,0.0,7.55195,
NEU,NEU::crazing_79,vibration_jitter,1,0.0,7.379525,
NEU,NEU::crazing_79,vibration_jitter,2,0.0,8.523975,
NEU,NEU::crazing_79,vibration_jitter,3,0.0,11.3951,
